,thumbnail,title,category,view_count,likes_count,dislikes_count,upload_date,video_length
56,https://i.ytimg.com/vi/Evdwj_zVhoU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA9evOwSGoztswLAxuY7gZTQbzShA,"ENG)사촌동생이랑 연남동 돌아다니고, 친구 생일 축하해주는 일상",Andie Huang,"조회수 514,159회",1만개,139개,2018. 12. 13.,22:24
57,https://i.ytimg.com/vi/lSeP9sp_ghY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBkfkRpypn0xQ82abEgM_K2VVEvNg,"ENG)퇴근하고 보내는 나만의 소소한 시간,그리고 친구네 집들이 가는 일상",Andie Huang,"조회수 522,536회",1.2만개,161개,2018. 12. 7.,22:41
58,https://i.ytimg.com/vi/0-P3XIZza60/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBfuhizcLE_eUYoVdejpL_PuPH2xQ,ENG)하루종일 먹고 뒹굴거리는 행복한 집순이 일상,too old for noises,"조회수 686,583회",1.2만개,243개,2018. 11. 27.,21:06
59,https://i.ytimg.com/vi/n-xTYHAZ4Po/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCz02PIOkb0x8HkDtqDrD10azhv3A,ENG)대전 빵지순례 하고 온 주말 일상,인물/블로그,"조회수 449,025회",1만개,151개,2018. 11. 23.,17:41
60,https://i.ytimg.com/vi/U_ej-B3-e38/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA03Fd1ROvWHqFVuMjKcNBZkrEgjQ,"ENG)퇴근 후 맛있는 것도 해먹고,쇼핑도하는 소소한 일상",조지나,"조회수 454,783회",9.5천개,161개,2018. 11. 20.,23:09
61,https://i.ytimg.com/vi/oNwbNjtxWJA/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBswc1iNgpXhz92-xcjyWzymVx0qQ,ENG)온도 브이로그_퇴근 후 소중한 나의 일상,Andie Huang,"조회수 879,216회",1.5만개,260개,2018. 11. 12.,22:35
62,https://i.ytimg.com/vi/-7xxdLi80CI/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAZegD2FFK94A0H57MhhYpEc3RMOQ,"ENG)온도 브이로그_블루베리잼도 만들고,빵도 먹는 여유로운 집순이 일상",Aline A,"조회수 706,907회",1.3만개,198개,2018. 11. 5.,16:06
63,https://i.ytimg.com/vi/1nIAI-VF8ek/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBBpdWDxdwNtavumprlRTBYNjfjCw,"ENG)온도 브이로그_혼자 보내는 소소한 행복 일상,그리고 선물준비",sweet13310,"조회수 465,251회",1.1만개,163개,2018. 10. 28.,22:12
64,https://i.ytimg.com/vi/VP1F24ti8Pc/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD-tY6xbfrzkmt56fRjkYcesIIAhg,"ENG)온도 브이로그_공휴일의 일상,그리고 퇴근 후 집순이",Uyen Bui,"조회수 727,880회",1.2만개,194개,2018. 10. 23.,22:13
65,https://i.ytimg.com/vi/7fv6kMQKOFw/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBXkmuHmKJafBhyv4Il6m_9Orl55g,"ENG)온도 브이로그_퇴근 후 일상,소소한 프리마켓 쇼핑A day after work: Minimal shopping in the Flea market",인물/블로그,"조회수 730,417회",1.2만개,237개,2018. 10. 14.,24:35
66,https://i.ytimg.com/vi/55F0fbTnHlQ/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCjgrbzuookT65iPT17-GF2U0rAdw,"ENG)온도 브이로그_직장인 일상,한강피크닉(새로운 카메라feat.sony RX100M4)",Thuc Nhi Le,"조회수 712,403회",1.2만개,226개,2018. 10. 6.,22:43
